Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,43aea811-672b-4701-9580-cf40965d0aab,Test-Centos6,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/43aea811-672b-4701-9580-cf40965d0aab/snap,2018-04-17T09:39:34Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,51fd4af7-4458-4347-a552-794da8cf4a27,Openstack-Centos6,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/51fd4af7-4458-4347-a552-794da8cf4a27/snap,2018-04-17T11:05:02Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,5505e0f2-70c2-4d15-a586-7e54c9b70c6f,CentOS7_CCO,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/5505e0f2-70c2-4d15-a586-7e54c9b70c6f/snap,2018-04-18T15:30:09Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,fc4d3320-f592-4e6d-8bae-f6af6bb75c77,CentOS7_CCM,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/fc4d3320-f592-4e6d-8bae-f6af6bb75c77/snap,2018-04-18T17:52:36Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,c6263458-b235-42ca-9fd1-5f825fe92698,centos7_CCO_v4.9,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c6263458-b235-42ca-9fd1-5f825fe92698/snap,2018-04-25T20:26:18Z
2df2440c081e4297a469870259701a96,ACE Plus RTP,https://cloud-rtp-1.cisco.com:5000/v3,4720290d-f854-442c-a338-96f8046b6320,Centos7_Message,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/4720290d-f854-442c-a338-96f8046b6320/snap,2018-04-18T08:08:40Z
335d1f009ffb42e9af4ac5ba1e7b49c8,cnaap-rtp-001,https://cloud-rtp-1.cisco.com:5000/v3,aa5df2ba-e6e4-41de-8e8c-9519b06c2512,cnaap-rtp-001-a_01-18-2019,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/aa5df2ba-e6e4-41de-8e8c-9519b06c2512/snap,2019-01-18T17:53:25Z
785634f33bad4c8caadbb9f5baa796c7,MCMP-STG,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
380bff38e6e44de49b252694f7b5abe9,trfmdv-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,489bdf10-c5b3-4675-8495-ee1dd423788a,RHEL7-SELFMG-SB,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/489bdf10-c5b3-4675-8495-ee1dd423788a/snap,2018-06-06T06:32:57Z
380bff38e6e44de49b252694f7b5abe9,trfmdv-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,12eaa00d-710f-4ad4-b752-09f35404736a,sb-mg-1-ss,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/12eaa00d-710f-4ad4-b752-09f35404736a/snap,2018-09-13T15:07:55Z
