Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
0420524949924489b9b2f5fc2d1ffb49,gslb-rtp,https://cloud-rtp-1.cisco.com:5000/v3,32ba5037-64d5-4f6c-81c5-6e7a9d935b4a,controller-17.2.13-9168,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/32ba5037-64d5-4f6c-81c5-6e7a9d935b4a/snap,2018-12-07T00:45:30Z
f8cdafc8861b4e0ab29362101c9c63ce,gslb-rtp,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,gslb-rtp,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,gslb-rtp,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
f8cdafc8861b4e0ab29362101c9c63ce,CX Labs SOC API,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,CX Labs SOC API,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,CX Labs SOC API,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
05ce976d16494da584c7fc402736960e,CX Labs SOC API,https://cloud-rtp-1.cisco.com:5000/v3,03fa29ea-30e8-427d-b805-5110d1f6dab3,Ubuntu Cloud 18.04,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/03fa29ea-30e8-427d-b805-5110d1f6dab3/snap,2019-01-29T23:11:11Z
f8cdafc8861b4e0ab29362101c9c63ce,CX Labs SOC API,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,UBUNTU-16.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,2018-05-04T21:31:12Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-POC-FIP-NET,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-POC-FIP-NET,https://cloud-rtp-1.cisco.com:5000/v3,9169b54e-78f5-4a80-81d8-2c83fffbd1d0,CentOS-7-Generic,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9169b54e-78f5-4a80-81d8-2c83fffbd1d0/snap,2018-08-28T19:20:38Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-POC-FIP-NET,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,isv-multicloud,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,isv-multicloud,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
f8cdafc8861b4e0ab29362101c9c63ce,isv-multicloud,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,isv-multicloud,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,UBUNTU-16.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,2018-05-04T21:31:12Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,SSO-HONJO,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
785634f33bad4c8caadbb9f5baa796c7,mcmp-dev-1,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
f8cdafc8861b4e0ab29362101c9c63ce,mcmp-dev-1,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,mcmp-dev-1,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,mcmp-dev-1,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
f8cdafc8861b4e0ab29362101c9c63ce,Load Testing - Internal,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,Load Testing - Internal,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
f8cdafc8861b4e0ab29362101c9c63ce,Load Testing - Internal,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,UBUNTU-16.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,2018-05-04T21:31:12Z
f8cdafc8861b4e0ab29362101c9c63ce,drsdev-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,drsdev-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
f8cdafc8861b4e0ab29362101c9c63ce,drsdev-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,9a93f2b7-6a59-4984-9847-90bca466c5eb,RHEL-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/9a93f2b7-6a59-4984-9847-90bca466c5eb/snap,2018-05-04T21:20:17Z
f8cdafc8861b4e0ab29362101c9c63ce,drsdev-npd-rtp,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,UBUNTU-16.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,2018-05-04T21:31:12Z
f8cdafc8861b4e0ab29362101c9c63ce,CIPS BizMgmt,https://cloud-rtp-1.cisco.com:5000/v3,c5be7815-719e-4524-b474-e61a8b51046c,CENTOS-7-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/c5be7815-719e-4524-b474-e61a8b51046c/snap,2019-01-18T04:35:42Z
f8cdafc8861b4e0ab29362101c9c63ce,CIPS BizMgmt,https://cloud-rtp-1.cisco.com:5000/v3,2ac77ffd-eec2-4709-80df-a233e05a0b6f,UBUNTU-18.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/2ac77ffd-eec2-4709-80df-a233e05a0b6f/snap,2019-02-13T20:44:07Z
0b05b56429914a7a9eef391573c54bb5,CIPS BizMgmt,https://cloud-rtp-1.cisco.com:5000/v3,b5a0e429-6c73-4ff4-b92d-05c592ca3267,existing_spencer_scripting_6_14,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/b5a0e429-6c73-4ff4-b92d-05c592ca3267/snap,2018-06-14T20:41:42Z
f8cdafc8861b4e0ab29362101c9c63ce,CIPS BizMgmt,https://cloud-rtp-1.cisco.com:5000/v3,bf9eb691-cf56-4065-a2d1-b7bff1cf24fc,UBUNTU-16.04-CORE,public,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/bf9eb691-cf56-4065-a2d1-b7bff1cf24fc/snap,2018-05-04T21:31:12Z
