Tenant Name,Tenant ID,Application ID,Application Name,Pod Name,Pod Namespace,Pod Status,Container ID,Image Name,Image ID,Container Start Date,Container Exposed Port ,Compliance_Status
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-4wmz2,logging,Running,docker://702c978f1acafb6916d496442b194457e65d1ca214226d06849f3ef956947c1f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T05:50:45Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-5shg5,logging,Running,docker://a50e609504b1e13f7625e2dd501e2e398a3fe5f9c3da9f6a95a2549a2d17323a,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-20T03:32:42Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-65skt,logging,Running,docker://1d3bedcc66c4ee737462acef2217984d71095d07950d494889618e8a685f2b20,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T07:11:26Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-bs79v,logging,Running,docker://665f45a7c4cff44a691103f0428b8e391314586dfa23ae0e53200c493ac8ac08,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T09:21:20Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-ctqwq,logging,Running,docker://045ff108cd862f0d1e458d8ad47d0a532024dc7b64fdae090fc35e8397a87979,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T08:07:41Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-fbkcv,logging,Running,docker://e522ef1680017d7ed2e052f35acd193859988c590c529f210a521b0dd0473516,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T04:46:28Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-jzd2w,logging,Running,docker://964e4dbc2d99bb522f8935498dc3633544505af26aeea40ad7d5d05b8827142b,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T07:30:45Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-l4gvk,logging,Running,docker://93dd5bdad69ea1057e99f9f754e21f3760ebcc8b7c40160f3b284724d901b72f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-20T04:13:49Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-nbbdt,logging,Running,docker://fb5a63ab8a2c5365d2121b804206c95aa57a2138f97b8e76a467e02412555038,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-20T02:30:12Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-nscmh,logging,Running,docker://6ac6807706c9cd38e1b8945658f17a1504e384ac25df7b049833c1613bfa047f,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T06:51:36Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-qcs8w,logging,Running,docker://51913d4658046a34d6beffbdef3dc81ee7d66baf6cfcbc2184c1078ae5d12065,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T05:02:35Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-qxqdq,logging,Running,docker://5e92a376a1c9e97bcc8b519f69e8116edd8e3666eddf556e3e290a680e381c0d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T06:13:07Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-skxkl,logging,Running,docker://73f4b72f2231c34ea1c1f7fa12930006c58d9e43f38881599a20f5b9a5ed5852,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-20T02:29:08Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-sqzlf,logging,Running,docker://6cf2272a4fe2930ef7e73ebd13d8a560c6738827504ae872f504dd72b06d5872,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T05:34:40Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-tgpbq,logging,Running,docker://cb08792e4912894e97040edfd121d657cc1ee3f4be53942945ae2033d4c1df31,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T07:51:09Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-wjg8s,logging,Running,docker://2841dd4cd1cb263fab3b69f65346186ab3ae3dc1da379331c3d4378837cdc021,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T08:25:31Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-wk455,logging,Running,docker://4c1b4c9a3b9e793042a7233ae2457f1e42de9713200527044f385343d75a3f4d,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:5ef8dc1f54f05550062df2a8f293be71224deb0898f4690ce53a4fba80aae9a6,2019-02-20T02:31:14Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-fluentd-zlxjl,logging,Running,docker://794e8802117f577d9a6fb0e579d0ad0e18b2a1dc1e5cdf142de458a91cc2227e,registry.access.redhat.com/openshift3/logging-fluentd:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-fluentd@sha256:6c3adc2b6a940881c8666c96e9fda97acd867be8d8cbc73c22600e3641d16bd6,2019-02-20T09:03:30Z,None,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-kibana-7-lwfh9,logging,Running,docker://5a7164bf591d9d26917d5333a657216afeb6d7ff58123f27a14473aa099bad44,registry.access.redhat.com/openshift3/logging-kibana:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-kibana@sha256:b16c296632167680b4baf8815d0ec2b78f4df337976f33a1ed2c53ac78c06b13,2019-02-20T03:54:40Z,3000/ ,Non-compliant
logging,d1ebd136-6111-11e8-accd-fa163ed61dec,None,None,logging-kibana-7-lwfh9,logging,Running,docker://975fc879001c938c2b3489b5cce26ba1b49adee23f0c65170615d6f0d20d54bd,registry.access.redhat.com/openshift3/logging-auth-proxy:v3.9,docker-pullable://registry.access.redhat.com/openshift3/logging-auth-proxy@sha256:e5f2a21b2226aef6bd522bd190b214905e1421e9336484e2d67cf37aa5bbf649,2019-02-20T03:54:41Z,3000/ ,Non-compliant
mcmp-stg-rcdn,4e283ca3-2829-11e9-8f31-fa163e4a4d22,a47f4f25-39e2-4739-aa8b-e781aec0d99b,MCMP,iam-1-deploy,mcmp-stg-rcdn,Failed,docker://a849077c5c238a78411c0d0bce7eed794003073ea7c0466239889731c3f6581b,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
mm-rcdn-dev-1,3c55e941-d7d1-11e8-a672-fa163e4a4d22,b5128741-21d8-4e35-a345-6809849c4cad,ESIT Intelligence Framework,jenkins-2-rhel7-8-kptzm,mm-rcdn-dev-1,Running,docker://5dfad81bf2b66f58cb6b1f4a438c3e55128e04b18980142afe0fe929cd31983a,registry.access.redhat.com/openshift3/jenkins-2-rhel7@sha256:832949ef09847515de3249d4eb66d5c98510a86485d5958bd7423ecc29920e7c,docker-pullable://registry.access.redhat.com/openshift3/jenkins-2-rhel7@sha256:832949ef09847515de3249d4eb66d5c98510a86485d5958bd7423ecc29920e7c,2019-02-20T06:57:45Z,50000/8080/ ,Non-compliant
mm-rcdn-dev-1,3c55e941-d7d1-11e8-a672-fa163e4a4d22,b5128741-21d8-4e35-a345-6809849c4cad,ESIT Intelligence Framework,redis-32-mb-1-n4rc9,mm-rcdn-dev-1,Running,docker://e2a2724f7af18305bc8c1ece1749f91f803073453db8752e00ac7f683776ec48,registry.access.redhat.com/rhscl/redis-32-rhel7@sha256:8f49e37eefe2d42630fb78bac403eff45375d30a25ba3ec6123af09c0fc288a3,docker-pullable://registry.access.redhat.com/rhscl/redis-32-rhel7@sha256:8f49e37eefe2d42630fb78bac403eff45375d30a25ba3ec6123af09c0fc288a3,2019-02-20T07:20:27Z,6379/ ,Non-compliant
openshift-infra,9d98fbc8-610f-11e8-940a-fa163e4a4d22,None,None,hawkular-metrics-g4mhl,openshift-infra,Running,docker://e7b9c94a053ee84698012a7470cec52f2206369dda0f3a6340b51315ab056716,registry.access.redhat.com/openshift3/metrics-hawkular-metrics:v3.9,docker-pullable://registry.access.redhat.com/openshift3/metrics-hawkular-metrics@sha256:a5bfda843fb430c1cdc34c7d2148d613a898eaa5666268835c23fc9fab6ddc9a,2019-02-20T03:54:44Z,8888/8443/8080/ ,Non-compliant
openshift-infra,9d98fbc8-610f-11e8-940a-fa163e4a4d22,None,None,heapster-74wwh,openshift-infra,Running,docker://308bb5956f00c90177b13dc909008b17fb4ab8bafa0aa05fbdd7c0d6e133be6a,registry.access.redhat.com/openshift3/metrics-heapster:v3.9,docker-pullable://registry.access.redhat.com/openshift3/metrics-heapster@sha256:73a1631533c364f7f8fee35dde53ccf4b113c86b6172d54005289dfa6ad96e8a,2019-02-20T03:54:34Z,8082/ ,Non-compliant
openshift-web-console,d435301a-6111-11e8-aac3-fa163e2176a9,None,None,webconsole-79df8bcf57-45zmw,openshift-web-console,Running,docker://a82a2f728e9c9618bc4bdba20f69ad1da22a507f2d86052c09aba74cbe484e2c,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-20T02:30:13Z,8443/ ,Non-compliant
openshift-web-console,d435301a-6111-11e8-aac3-fa163e2176a9,None,None,webconsole-79df8bcf57-5m7mv,openshift-web-console,Running,docker://3487c7e1a59c4418e1f71e9481b6265c971e147e9f03e754eea3dfdcadf62a44,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-20T02:30:06Z,8443/ ,Non-compliant
openshift-web-console,d435301a-6111-11e8-aac3-fa163e2176a9,None,None,webconsole-79df8bcf57-nfpz8,openshift-web-console,Running,docker://1c6f93bcc94eec503d8e272c7629200539d5cb4a688f9d7e1ed95f697bf92d7d,registry.access.redhat.com/openshift3/ose-web-console:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-web-console@sha256:df9c2961c4dada28c094c7c6e59513490f7ff12ac095a4312e6594946f05a652,2019-02-20T02:29:02Z,8443/ ,Non-compliant
outletapp-dev1-external,ad3078a3-7f57-11e8-96f7-fa163ed61dec,d59dab0c-f98d-4913-abfa-4bdc106aeb10,Cisco Outlet Application,phpmage-fe-408-deploy,outletapp-dev1-external,Failed,docker://0b82869415773758c5e1304c2e16d84ce5d1204293576b46413ed6a949de7914,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
phone-capacity-management,78acde70-7ed2-11e8-96f7-fa163ed61dec,c88a3c6b-67d6-428d-9466-6801bda7ccd4,Phone Capacity Managment,voicecaptool-mongo-stage-6-qf5sw,phone-capacity-management,Running,docker://292b5fe2e1e88a13e2cdb8176cc28d7aa42c627ffeaf035ee79aed7639ec9a4c,registry.access.redhat.com/rhscl/mongodb-34-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-34-rhel7@sha256:1a0c55293f08ef1d8c3a4b9e2998f8b227dac09932aaab252c41a4c9de695930,2019-02-20T06:32:32Z,27017/ ,Non-compliant
pricing,43bd915a-e930-11e8-ba1e-fa163ed61dec,d6a13bb8-f800-4066-8751-dd6019267854,Leasing and Financing Bot,mongodb-26-rhel7-1-hz2jl,pricing,Running,docker://f441f4e45492983cf589a15573d1ef73851c80b6ebc42035e8678a965c3ad35a,registry.access.redhat.com/rhscl/mongodb-26-rhel7@sha256:f00afec20e276facbb081afd178bf5743891bca1f533538b032d2a9e2a831cc4,docker-pullable://registry.access.redhat.com/rhscl/mongodb-26-rhel7@sha256:f00afec20e276facbb081afd178bf5743891bca1f533538b032d2a9e2a831cc4,2019-02-20T06:40:07Z,27017/ ,Non-compliant
staticbom-rcdn-dev-p3,693d36ae-30b2-11e9-a9df-fa163e4a4d22,5561257c-3632-4155-8882-bba711062d06,StaticBOM,staticbom-2-deploy,staticbom-rcdn-dev-p3,Failed,docker://c94cc846e97e85585f0c3b852622e05db7ea53717b77e763ba405c485ca35746,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
staticbom-rcdn-stage-p3,2212b6cf-3179-11e9-a8aa-fa163ed61dec,5561257c-3632-4155-8882-bba711062d06,StaticBOM,staticbom-2-deploy,staticbom-rcdn-stage-p3,Failed,docker://1901b9e1cb82c245ec6ba0a971e60227803caa62a0b0ed5f58b6100b04cba067,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
acatdev,569a28e6-b269-11e8-b96a-fa163e3e558c,d748b31d-1dd4-4faa-9fb6-1ec9207e0763,Install Base Insights,acat-243-deploy,acatdev,Failed,docker://80cd866635f61820f9a3059e6dc97c1a01673c2dfc8d636ccdaf94099b864c39,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
acatstage,89ad3183-bbd7-11e8-ba47-fa163e47c7a2,d748b31d-1dd4-4faa-9fb6-1ec9207e0763,Install Base Insights,acat-110-deploy,acatstage,Failed,docker://cd17805b1e8a095517e1db4ac74889065c5c4cc5319d8a74fbe7425ca781980b,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-external,2a94f295-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-fe-211-deploy,aciappcenter-dev2-external,Failed,docker://309d7a7bf52c37177e9ea2a7db28c84b457218238cbf984dd0839db2be3f271f,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-external,2a94f295-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-fe-233-deploy,aciappcenter-dev2-external,Failed,docker://e7523d2da3af8d50b930280a023ef8480c3adc7045614256c0b9742df46b411d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-external,2a94f295-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-fe-241-deploy,aciappcenter-dev2-external,Failed,docker://ce9b8e87ed16742f782a0b75817f16357bd660cef9e1441eef3cd843e890c762,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-external,2a94f295-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-fe-243-deploy,aciappcenter-dev2-external,Failed,docker://9f039cff4e25f865dd9fb8ba7bd2952c2e07ce8adc7f1722e852260358735718,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-internal,5f5e694f-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-be-213-deploy,aciappcenter-dev2-internal,Failed,docker://16c44713b28bda17fa69cbcb0e6677210595ab4b09af3b39a177e199768e5727,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-dev2-internal,5f5e694f-8e57-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-be-229-deploy,aciappcenter-dev2-internal,Failed,docker://1510b827b176af76dc1e102fb67bec766890f831edd49b5b00585bc660712d6e,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
aciappcenter-stg2-internal,a4037714-94ba-11e8-8f9e-fa163e47c7a2,7385ff63-a651-4f87-9626-3120dc813c23,ACI App Center,phpmage-be-69-deploy,aciappcenter-stg2-internal,Failed,docker://bdacfe784ce1751069caead34b99794778963f010265345345b0386548103c36,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
agroute,628925e0-b0eb-11e8-ba47-fa163e47c7a2,2d4798b3-6990-4143-a6da-0fcb6e94c653,AG routing,agroute-ml-30-deploy,agroute,Failed,docker://f1aa2d72224b58102754132dd3d1cf0ecd09bc8fea085156619f305c9e5dde78,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
appd-kubernetes-testing-alln,c0c51273-dc1d-11e8-ba47-fa163e47c7a2,4760ed52-d70f-4192-a825-abd9c4e6c81c,NextGen Application Performance Management tool,ft-2-deploy,appd-kubernetes-testing-alln,Failed,docker://e014a0261b94f06602e778c644dfd12015e8fb98239aef01e5911b09320f452d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
ccwr-stage,104b69d9-9453-11e8-8f9e-fa163e47c7a2,2D46B84AFCB123DCE053C56725ADD320,Cisco Contract Renewal Cloud,ccwsaasdataloader-5-deploy,ccwr-stage,Failed,docker://fbf538850161d34e62f60463969ff00b418aee287d5d9176f4d6aaa8a6f6bf07,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
ccwr-stage,104b69d9-9453-11e8-8f9e-fa163e47c7a2,2D46B84AFCB123DCE053C56725ADD320,Cisco Contract Renewal Cloud,influxdb-7-deploy,ccwr-stage,Failed,docker://91904ed33908f17252f50e34a4f659791d3f67adc38f06204ca1e9e006f84d03,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-stg,4c95b1e9-0075-11e9-ba47-fa163e47c7a2,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmakafka-5-deploy,cqire-stg,Failed,docker://86b9a423e76ece1bfe3856ebae761b347af79d8c8e464d347a7fb91d79d34851,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-stg,4c95b1e9-0075-11e9-ba47-fa163e47c7a2,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmakafka-6-deploy,cqire-stg,Failed,docker://eb73cc1761b45f7e7e193d30645de835895d23508ad92d0d9c21447df305de63,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-233-deploy,cso-hub-dev,Failed,docker://e40ebe92093e6d566d3c81d93b893457d3ea824df235d120d13ba9b88e2d186f,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-244-deploy,cso-hub-dev,Failed,docker://6fd4b76cd4a23c6b34cc327f27bd68129d076915b807e970d818b1975a226406,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-245-deploy,cso-hub-dev,Failed,docker://67adbfaf4c81c85581bbebb00e7bea43e071a93507c0d2083299f20e6a68626e,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-246-deploy,cso-hub-dev,Failed,docker://9cbeaf41522d5144580dded7c9635224ba698e911003eb3772d1fac468fec643,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-247-deploy,cso-hub-dev,Failed,docker://0047af11910b142e33a5757f2aca1d39850c9bbda83c9945efb8c6c4c014922d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cso-hub-dev,44cbf8f1-bb94-11e8-b96a-fa163e3e558c,e8c57cb4-1c4c-4e37-bf17-9cd60139371f,CSO Hub,cso-hub-server-248-deploy,cso-hub-dev,Failed,docker://f21617b215ebea40647f356ea766107c16b73bcfdbe9507f5a4646a7177bd604,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
